ticker,datetime,datetime_int,open,close,high,low,volumn
AAPL,2021-11-19 05:21,1637317260000,157.9,157.91,157.91,157.9,6906
AAPL,2021-11-19 05:22,1637317320000,157.96,157.96,157.96,157.96,720
AAPL,2021-11-19 05:23,1637317380000,157.96,157.98,157.98,157.96,1360
AAPL,2021-11-19 05:27,1637317620000,157.94,157.93,157.94,157.93,943
AAPL,2021-11-19 05:28,1637317680000,157.91,157.91,157.91,157.91,465
AAPL,2021-11-19 05:29,1637317740000,157.91,157.9,157.96,157.9,1351
AAPL,2021-11-19 05:30,1637317800000,157.87,157.87,157.87,157.87,785
AAPL,2021-11-19 05:31,1637317860000,157.86,157.86,157.86,157.86,611
AAPL,2021-11-19 05:32,1637317920000,157.85,157.85,157.85,157.85,424
AAPL,2021-11-19 05:33,1637317980000,157.8,157.8,157.8,157.79,904
AAPL,2021-11-19 05:34,1637318040000,157.79,157.79,157.79,157.79,716
AAPL,2021-11-19 05:35,1637318100000,157.73,157.73,157.73,157.73,442
AAPL,2021-11-19 05:36,1637318160000,157.7,157.6,157.7,157.6,2015
AAPL,2021-11-19 05:37,1637318220000,157.58,157.61,157.61,157.58,1479
AAPL,2021-11-19 05:38,1637318280000,157.64,157.68,157.68,157.64,1299
AAPL,2021-11-19 05:40,1637318400000,157.79,157.8,157.8,157.78,6283
AAPL,2021-11-19 05:41,1637318460000,157.85,157.85,157.85,157.85,216
AAPL,2021-11-19 05:42,1637318520000,157.88,158,158,157.88,3530
AAPL,2021-11-19 05:43,1637318580000,158.01,158.01,158.01,158.01,360
AAPL,2021-11-19 05:44,1637318640000,157.91,157.9,157.91,157.9,1137
AAPL,2021-11-19 05:46,1637318760000,157.95,157.95,157.95,157.95,469
AAPL,2021-11-19 05:48,1637318880000,157.94,157.94,157.94,157.94,352
AAPL,2021-11-19 05:50,1637319000000,157.89,157.89,157.89,157.89,174
AAPL,2021-11-19 05:52,1637319120000,157.95,157.95,157.95,157.95,636
AAPL,2021-11-19 05:53,1637319180000,157.95,157.95,157.95,157.95,723
AAPL,2021-11-19 05:54,1637319240000,157.89,157.89,157.89,157.89,1306
AAPL,2021-11-19 05:55,1637319300000,157.76,157.82,157.87,157.76,900
AAPL,2021-11-19 05:56,1637319360000,157.81,157.8,157.81,157.8,332
AAPL,2021-11-19 05:58,1637319480000,157.8,157.8,157.8,157.8,5540
AAPL,2021-11-19 05:59,1637319540000,157.8,157.87,157.87,157.8,990
AAPL,2021-11-19 06:02,1637319720000,157.91,157.91,157.91,157.91,255
AAPL,2021-11-19 06:03,1637319780000,157.9,157.9,157.9,157.9,1223
AAPL,2021-11-19 06:04,1637319840000,157.86,157.78,157.86,157.78,2938
AAPL,2021-11-19 06:05,1637319900000,157.75,157.75,157.75,157.75,898
AAPL,2021-11-19 06:06,1637319960000,157.75,157.78,157.78,157.75,4620
AAPL,2021-11-19 06:07,1637320020000,157.78,157.78,157.78,157.78,417
AAPL,2021-11-19 06:08,1637320080000,157.76,157.76,157.76,157.76,959
AAPL,2021-11-19 06:09,1637320140000,157.66,157.66,157.66,157.66,349
AAPL,2021-11-19 06:10,1637320200000,157.66,157.66,157.66,157.66,605
AAPL,2021-11-19 06:11,1637320260000,157.61,157.57,157.61,157.57,2224
AAPL,2021-11-19 06:12,1637320320000,157.69,157.69,157.69,157.69,807
AAPL,2021-11-19 06:16,1637320560000,157.75,157.75,157.75,157.75,424
AAPL,2021-11-19 06:18,1637320680000,157.8,157.8,157.8,157.8,6963
AAPL,2021-11-19 06:19,1637320740000,157.8,157.8,157.8,157.75,1838
AAPL,2021-11-19 06:20,1637320800000,157.75,157.74,157.75,157.74,858
AAPL,2021-11-19 06:23,1637320980000,157.74,157.74,157.74,157.74,903
AAPL,2021-11-19 06:25,1637321100000,157.74,157.74,157.74,157.73,10379
AAPL,2021-11-19 06:26,1637321160000,157.78,157.75,157.8,157.75,843
AAPL,2021-11-19 06:27,1637321220000,157.8,157.8,157.8,157.8,1737
AAPL,2021-11-19 06:29,1637321340000,157.79,157.79,157.79,157.79,2716
AAPL,2021-11-19 06:30,1637321400000,157.79,157.76,157.79,157.73,2288
AAPL,2021-11-19 06:32,1637321520000,157.71,157.7,157.71,157.7,1723
AAPL,2021-11-19 06:33,1637321580000,157.7,157.61,157.7,157.61,1750
AAPL,2021-11-19 06:34,1637321640000,157.58,157.56,157.58,157.56,1227
AAPL,2021-11-19 06:36,1637321760000,157.61,157.61,157.61,157.61,585
AAPL,2021-11-19 06:38,1637321880000,157.65,157.65,157.65,157.65,272
AAPL,2021-11-19 06:39,1637321940000,157.63,157.61,157.63,157.61,1465
AAPL,2021-11-19 06:40,1637322000000,157.6,157.6,157.6,157.6,304
AAPL,2021-11-19 06:41,1637322060000,157.56,157.5,157.56,157.5,8565
AAPL,2021-11-19 06:42,1637322120000,157.4,157.39,157.4,157.39,1812
AAPL,2021-11-19 06:43,1637322180000,157.45,157.45,157.45,157.45,2412
AAPL,2021-11-19 06:44,1637322240000,157.49,157.5,157.55,157.49,2536
AAPL,2021-11-19 06:47,1637322420000,157.48,157.48,157.48,157.48,718
AAPL,2021-11-19 06:50,1637322600000,157.43,157.43,157.43,157.43,263
AAPL,2021-11-19 06:51,1637322660000,157.43,157.4,157.43,157.4,2505
AAPL,2021-11-19 06:54,1637322840000,157.43,157.52,157.52,157.38,7465
AAPL,2021-11-19 06:56,1637322960000,157.4,157.4,157.4,157.4,1680
AAPL,2021-11-19 06:57,1637323020000,157.44,157.44,157.44,157.44,148
AAPL,2021-11-19 06:58,1637323080000,157.45,157.44,157.45,157.44,965
AAPL,2021-11-19 06:59,1637323140000,157.45,157.48,157.48,157.45,1465
AAPL,2021-11-19 07:00,1637323200000,157.58,157.6,157.7,157.44,19974
AAPL,2021-11-19 07:01,1637323260000,157.55,157.4,157.55,157.4,17600
AAPL,2021-11-19 07:02,1637323320000,157.43,157.45,157.45,157.37,14964
AAPL,2021-11-19 07:03,1637323380000,157.49,157.35,157.5,157.35,12048
AAPL,2021-11-19 07:04,1637323440000,157.35,157.49,157.49,157.35,7668
AAPL,2021-11-19 07:05,1637323500000,157.45,157.55,157.55,157.4,10486
AAPL,2021-11-19 07:06,1637323560000,157.55,157.61,157.63,157.5,17100
AAPL,2021-11-19 07:07,1637323620000,157.61,157.65,157.66,157.6,5152
AAPL,2021-11-19 07:08,1637323680000,157.64,157.64,157.64,157.64,2271
AAPL,2021-11-19 07:09,1637323740000,157.64,157.68,157.68,157.64,2876
AAPL,2021-11-19 07:10,1637323800000,157.7,157.64,157.7,157.64,2589
AAPL,2021-11-19 07:11,1637323860000,157.65,157.61,157.65,157.6,5416
AAPL,2021-11-19 07:12,1637323920000,157.64,157.55,157.64,157.55,7959
AAPL,2021-11-19 07:13,1637323980000,157.52,157.5,157.55,157.46,8679
AAPL,2021-11-19 07:14,1637324040000,157.55,157.62,157.62,157.55,2261
AAPL,2021-11-19 07:15,1637324100000,157.61,157.5,157.61,157.5,5052
AAPL,2021-11-19 07:16,1637324160000,157.5,157.45,157.5,157.45,5024
AAPL,2021-11-19 07:17,1637324220000,157.45,157.4,157.46,157.4,14688
AAPL,2021-11-19 07:18,1637324280000,157.41,157.37,157.44,157.37,7464
AAPL,2021-11-19 07:19,1637324340000,157.36,157.33,157.36,157.31,11343
AAPL,2021-11-19 07:20,1637324400000,157.35,157.33,157.35,157.3,2509
AAPL,2021-11-19 07:21,1637324460000,157.31,157.3,157.32,157.27,5007
AAPL,2021-11-19 07:22,1637324520000,157.3,157.36,157.4,157.29,8227
AAPL,2021-11-19 07:23,1637324580000,157.35,157.39,157.4,157.35,7418
AAPL,2021-11-19 07:24,1637324640000,157.4,157.48,157.5,157.4,8944
AAPL,2021-11-19 07:25,1637324700000,157.45,157.46,157.46,157.45,2665
AAPL,2021-11-19 07:26,1637324760000,157.47,157.44,157.48,157.44,3589
AAPL,2021-11-19 07:27,1637324820000,157.44,157.42,157.46,157.4,9441
AAPL,2021-11-19 07:28,1637324880000,157.45,157.46,157.46,157.43,1246
AAPL,2021-11-19 07:29,1637324940000,157.45,157.43,157.46,157.42,4984
AAPL,2021-11-19 07:30,1637325000000,157.43,157.56,157.56,157.42,9879
AAPL,2021-11-19 07:31,1637325060000,157.53,157.47,157.53,157.45,4893
AAPL,2021-11-19 07:32,1637325120000,157.46,157.46,157.48,157.46,824
AAPL,2021-11-19 07:33,1637325180000,157.49,157.56,157.56,157.49,3608
AAPL,2021-11-19 07:34,1637325240000,157.56,157.61,157.62,157.56,4473
AAPL,2021-11-19 07:35,1637325300000,157.61,157.65,157.66,157.61,5601
AAPL,2021-11-19 07:36,1637325360000,157.66,157.67,157.67,157.65,11323
AAPL,2021-11-19 07:37,1637325420000,157.7,157.65,157.7,157.65,3390
AAPL,2021-11-19 07:38,1637325480000,157.65,157.65,157.65,157.65,2678
AAPL,2021-11-19 07:39,1637325540000,157.63,157.61,157.63,157.58,14745
AAPL,2021-11-19 07:40,1637325600000,157.62,157.61,157.62,157.61,1446
AAPL,2021-11-19 07:41,1637325660000,157.64,157.62,157.64,157.62,741
AAPL,2021-11-19 07:42,1637325720000,157.61,157.6,157.61,157.6,1006
AAPL,2021-11-19 07:43,1637325780000,157.59,157.53,157.59,157.53,1041
AAPL,2021-11-19 07:44,1637325840000,157.53,157.5,157.539,157.5,12255
AAPL,2021-11-19 07:45,1637325900000,157.49,157.47,157.49,157.45,5605
AAPL,2021-11-19 07:46,1637325960000,157.48,157.47,157.48,157.45,3604
AAPL,2021-11-19 07:47,1637326020000,157.5,157.53,157.53,157.5,13234
AAPL,2021-11-19 07:48,1637326080000,157.52,157.49,157.53,157.48,15547
AAPL,2021-11-19 07:49,1637326140000,157.49,157.49,157.51,157.48,2436
AAPL,2021-11-19 07:50,1637326200000,157.49,157.5,157.55,157.49,3734
AAPL,2021-11-19 07:51,1637326260000,157.5,157.43,157.5,157.43,3848
AAPL,2021-11-19 07:52,1637326320000,157.43,157.41,157.43,157.37,5476
AAPL,2021-11-19 07:53,1637326380000,157.43,157.46,157.46,157.4,6141
AAPL,2021-11-19 07:54,1637326440000,157.44,157.41,157.44,157.38,5834
AAPL,2021-11-19 07:55,1637326500000,157.39,157.41,157.42,157.379,11888
AAPL,2021-11-19 07:56,1637326560000,157.41,157.45,157.45,157.41,3247
AAPL,2021-11-19 07:57,1637326620000,157.45,157.36,157.45,157.36,17973
AAPL,2021-11-19 07:58,1637326680000,157.35,157.39,157.39,157.34,9603
AAPL,2021-11-19 07:59,1637326740000,157.38,157.43,157.43,157.38,10251
AAPL,2021-11-19 08:00,1637326800000,157.4,157.475,157.7,157.28,180838
AAPL,2021-11-19 08:01,1637326860000,157.42,157.47,157.5,157.42,12734
AAPL,2021-11-19 08:02,1637326920000,157.47,157.48,157.5,157.47,7524
AAPL,2021-11-19 08:03,1637326980000,157.47,157.5,157.51,157.47,47061
AAPL,2021-11-19 08:04,1637327040000,157.48,157.47,157.5,157.45,11574
AAPL,2021-11-19 08:05,1637327100000,157.5,157.45,157.5,157.45,11243
AAPL,2021-11-19 08:06,1637327160000,157.44,157.47,157.48,157.44,10041
AAPL,2021-11-19 08:07,1637327220000,157.47,157.49,157.5,157.46,7070
AAPL,2021-11-19 08:08,1637327280000,157.49,157.47,157.5,157.42,9010
AAPL,2021-11-19 08:09,1637327340000,157.49,157.47,157.49,157.46,11386
AAPL,2021-11-19 08:10,1637327400000,157.47,157.38,157.47,157.3,8027
AAPL,2021-11-19 08:11,1637327460000,157.38,157.28,157.38,157.28,11187
AAPL,2021-11-19 08:12,1637327520000,157.2801,157.21,157.2801,157.2,14450
AAPL,2021-11-19 08:13,1637327580000,157.25,157.2,157.3,157.11,15803
AAPL,2021-11-19 08:14,1637327640000,157.24,157.18,157.24,157.17,6709
AAPL,2021-11-19 08:15,1637327700000,157.18,157.15,157.2,157.14,8498
AAPL,2021-11-19 08:16,1637327760000,157.15,157.06,157.16,157.06,16951
AAPL,2021-11-19 08:17,1637327820000,157.06,157.06,157.11,157.03,33855
AAPL,2021-11-19 08:18,1637327880000,157.0308,156.92,157.0308,156.92,16280
AAPL,2021-11-19 08:19,1637327940000,156.99,156.83,156.9999,156.804,17698
AAPL,2021-11-19 08:20,1637328000000,156.86,157,157.03,156.84,23432
AAPL,2021-11-19 08:21,1637328060000,157.01,157.011,157.09,157.01,14347
AAPL,2021-11-19 08:22,1637328120000,157.01,156.95,157.03,156.9321,10453
AAPL,2021-11-19 08:23,1637328180000,156.94,156.96,157,156.92,8196
AAPL,2021-11-19 08:24,1637328240000,156.99,157.02,157.04,156.99,21049
AAPL,2021-11-19 08:25,1637328300000,157,157.02,157.02,156.971,11936
AAPL,2021-11-19 08:26,1637328360000,157.02,156.9985,157.02,156.95,14354
AAPL,2021-11-19 08:27,1637328420000,157,157,157,156.97,12026
AAPL,2021-11-19 08:28,1637328480000,157,157,157,156.95,3099
AAPL,2021-11-19 08:29,1637328540000,157,157.06,157.07,157,5579
AAPL,2021-11-19 08:30,1637328600000,157.07,157.15,157.16,157.07,16314
AAPL,2021-11-19 08:31,1637328660000,157.13,157.14,157.19,157.12,14435
AAPL,2021-11-19 08:32,1637328720000,157.1,157.0701,157.1,157.06,3972
AAPL,2021-11-19 08:33,1637328780000,157.0799,157.06,157.0799,157.03,5000
AAPL,2021-11-19 08:34,1637328840000,157.05,157.07,157.08,157.0301,16681
AAPL,2021-11-19 08:35,1637328900000,157.08,157.06,157.09,157.05,4314
AAPL,2021-11-19 08:36,1637328960000,157.04,157.0601,157.08,157.04,3369
AAPL,2021-11-19 08:37,1637329020000,157.07,157.1,157.1,157.07,4897
AAPL,2021-11-19 08:38,1637329080000,157.0701,157.06,157.0701,157.02,8979
AAPL,2021-11-19 08:39,1637329140000,157.07,157.07,157.07,157.05,6436
AAPL,2021-11-19 08:40,1637329200000,157.07,157.03,157.08,157.01,14098
AAPL,2021-11-19 08:41,1637329260000,157.03,157.08,157.08,157.03,3949
AAPL,2021-11-19 08:42,1637329320000,157.07,157.1,157.1,157.06,28477
AAPL,2021-11-19 08:43,1637329380000,157.1,157.2,157.23,157.1,39457
AAPL,2021-11-19 08:44,1637329440000,157.19,157.22,157.26,157.19,10226
AAPL,2021-11-19 08:45,1637329500000,157.22,157.25,157.25,157.18,10257
AAPL,2021-11-19 08:46,1637329560000,157.23,157.18,157.24,157.18,4967
AAPL,2021-11-19 08:47,1637329620000,157.2199,157.11,157.22,157.11,7237
AAPL,2021-11-19 08:48,1637329680000,157.08,157.16,157.16,157.08,9375
AAPL,2021-11-19 08:49,1637329740000,157.16,157.2,157.2,157.16,821
AAPL,2021-11-19 08:50,1637329800000,157.16,157.15,157.24,157.15,5205
AAPL,2021-11-19 08:51,1637329860000,157.12,157.07,157.13,157.07,2659
AAPL,2021-11-19 08:52,1637329920000,157.11,157.18,157.18,157.11,8050
AAPL,2021-11-19 08:53,1637329980000,157.16,157.13,157.16,157.09,9110
AAPL,2021-11-19 08:54,1637330040000,157.13,157.12,157.13,157.1,2157
AAPL,2021-11-19 08:55,1637330100000,157.1,157.14,157.14,157.09,7597
AAPL,2021-11-19 08:56,1637330160000,157.14,157.1,157.15,157.1,5205
AAPL,2021-11-19 08:57,1637330220000,157.119,157.15,157.15,157.1,3429
AAPL,2021-11-19 08:58,1637330280000,157.14,157.15,157.15,157.13,9411
AAPL,2021-11-19 08:59,1637330340000,157.15,157.13,157.15,157.11,4671
AAPL,2021-11-19 09:00,1637330400000,157.15,157.05,157.15,157.05,21566
AAPL,2021-11-19 09:01,1637330460000,157.0602,156.99,157.07,156.99,23606
AAPL,2021-11-19 09:02,1637330520000,156.96,156.92,157,156.92,8219
AAPL,2021-11-19 09:03,1637330580000,156.91,156.9,156.92,156.8709,10298
AAPL,2021-11-19 09:04,1637330640000,156.92,156.9,156.92,156.88,11112
AAPL,2021-11-19 09:05,1637330700000,156.9,156.87,156.9,156.82,22054
AAPL,2021-11-19 09:06,1637330760000,156.87,156.94,156.97,156.851,25330
AAPL,2021-11-19 09:07,1637330820000,156.95,157,157,156.95,9682
AAPL,2021-11-19 09:08,1637330880000,156.9901,156.94,157,156.94,16120
AAPL,2021-11-19 09:09,1637330940000,156.94,156.95,156.9599,156.9104,6751
AAPL,2021-11-19 09:10,1637331000000,156.97,156.98,156.98,156.94,11888
AAPL,2021-11-19 09:11,1637331060000,156.98,157.01,157.01,156.96,18979
AAPL,2021-11-19 09:12,1637331120000,157.01,157.12,157.12,157.01,8889
AAPL,2021-11-19 09:13,1637331180000,157.12,157.05,157.13,157.05,42264
AAPL,2021-11-19 09:14,1637331240000,157.04,156.88,157.05,156.71,52863
AAPL,2021-11-19 09:15,1637331300000,156.88,156.73,156.881,156.6,57191
AAPL,2021-11-19 09:16,1637331360000,156.78,156.81,156.81,156.74,32972
AAPL,2021-11-19 09:17,1637331420000,156.76,156.73,156.82,156.72,23641
AAPL,2021-11-19 09:18,1637331480000,156.7299,156.9201,156.95,156.725,17938
AAPL,2021-11-19 09:19,1637331540000,156.91,156.82,156.91,156.82,9336
AAPL,2021-11-19 09:20,1637331600000,156.82,156.87,156.9,156.82,18407
AAPL,2021-11-19 09:21,1637331660000,156.85,156.86,156.88,156.85,9196
AAPL,2021-11-19 09:22,1637331720000,156.86,156.93,156.93,156.86,7796
AAPL,2021-11-19 09:23,1637331780000,156.97,156.9,156.99,156.9,9230
AAPL,2021-11-19 09:24,1637331840000,156.9399,156.96,156.96,156.91,10031
AAPL,2021-11-19 09:25,1637331900000,156.95,157.06,157.27,156.95,163628
AAPL,2021-11-19 09:26,1637331960000,157.1,157,157.18,156.99,35254
AAPL,2021-11-19 09:27,1637332020000,157,157.65,157.95,156.99,256396
AAPL,2021-11-19 09:28,1637332080000,157.49,157.55,158.11,157.44,249281
AAPL,2021-11-19 09:29,1637332140000,157.6,157.68,157.71,157.46,192952
AAPL,2021-11-19 09:30,1637332200000,157.65,157.25,157.87,157.21,5284432.0
AAPL,2021-11-19 09:31,1637332260000,157.22,156.63,157.24,156.5328,952873
AAPL,2021-11-19 09:32,1637332320000,156.63,156.805,157.26,156.63,771555
AAPL,2021-11-19 09:33,1637332380000,156.8,157.2099,157.259,156.79,474923
AAPL,2021-11-19 09:34,1637332440000,157.21,157.1127,157.2953,157.07,435810
AAPL,2021-11-19 09:35,1637332500000,157.115,157.59,157.59,157.08,583473
AAPL,2021-11-19 09:36,1637332560000,157.589,157.94,157.95,157.47,702064
AAPL,2021-11-19 09:37,1637332620000,157.9399,157.71,157.99,157.63,479397
AAPL,2021-11-19 09:38,1637332680000,157.6801,157.78,157.8,157.64,339043
AAPL,2021-11-19 09:39,1637332740000,157.79,158.2299,158.23,157.73,757790
AAPL,2021-11-19 09:40,1637332800000,158.24,158.07,158.2663,158,600937
AAPL,2021-11-19 09:41,1637332860000,158.07,157.8,158.08,157.68,516349
AAPL,2021-11-19 09:42,1637332920000,157.8,157.69,157.88,157.57,417608
AAPL,2021-11-19 09:43,1637332980000,157.69,157.765,157.94,157.64,463962
AAPL,2021-11-19 09:44,1637333040000,157.762,157.89,157.91,157.65,336310
AAPL,2021-11-19 09:45,1637333100000,157.91,158.045,158.1,157.91,419950
AAPL,2021-11-19 09:46,1637333160000,158.05,157.55,158.1,157.48,456287
AAPL,2021-11-19 09:47,1637333220000,157.51,157.3983,157.7,157.35,399164
AAPL,2021-11-19 09:48,1637333280000,157.3941,157.5899,157.6,157.34,307697
AAPL,2021-11-19 09:49,1637333340000,157.5812,157.797,157.8,157.5499,281972
AAPL,2021-11-19 09:50,1637333400000,157.8,157.895,157.9,157.7138,264400
AAPL,2021-11-19 09:51,1637333460000,157.895,157.855,157.95,157.8125,262331
AAPL,2021-11-19 09:52,1637333520000,157.85,158.205,158.27,157.83,433107
AAPL,2021-11-19 09:53,1637333580000,158.2199,158.23,158.25,158.1,283966
AAPL,2021-11-19 09:54,1637333640000,158.225,158.559,158.5695,158.21,571397
AAPL,2021-11-19 09:55,1637333700000,158.57,158.58,158.62,158.39,484333
AAPL,2021-11-19 09:56,1637333760000,158.57,158.78,158.84,158.55,513572
AAPL,2021-11-19 09:57,1637333820000,158.785,158.8158,158.9,158.7313,463462
AAPL,2021-11-19 09:58,1637333880000,158.82,158.855,159.02,158.8,1213495.0
AAPL,2021-11-19 09:59,1637333940000,158.86,158.945,158.96,158.85,310551
AAPL,2021-11-19 10:00,1637334000000,158.945,158.5218,159,158.52,573214
AAPL,2021-11-19 10:01,1637334060000,158.525,158.685,158.7089,158.52,323231
AAPL,2021-11-19 10:02,1637334120000,158.6899,158.75,158.76,158.61,325272
AAPL,2021-11-19 10:03,1637334180000,158.7426,158.87,158.87,158.74,340843
AAPL,2021-11-19 10:04,1637334240000,158.87,158.81,158.8862,158.74,370430
AAPL,2021-11-19 10:05,1637334300000,158.815,158.8492,158.93,158.8,351178
AAPL,2021-11-19 10:06,1637334360000,158.845,158.42,158.845,158.29,666787
AAPL,2021-11-19 10:07,1637334420000,158.425,158.48,158.56,158.36,360128
AAPL,2021-11-19 10:08,1637334480000,158.4899,158.4884,158.51,158.41,236386
AAPL,2021-11-19 10:09,1637334540000,158.4899,158.51,158.61,158.42,341280
AAPL,2021-11-19 10:10,1637334600000,158.51,158.275,158.5174,158.26,257319
AAPL,2021-11-19 10:11,1637334660000,158.275,158.488,158.49,158.25,266287
AAPL,2021-11-19 10:12,1637334720000,158.47,158.3609,158.5299,158.33,255669
AAPL,2021-11-19 10:13,1637334780000,158.36,158.4999,158.4999,158.315,171356
AAPL,2021-11-19 10:14,1637334840000,158.4835,158.4688,158.51,158.41,440875
AAPL,2021-11-19 10:15,1637334900000,158.47,158.385,158.55,158.385,262380
AAPL,2021-11-19 10:16,1637334960000,158.39,158.4501,158.46,158.28,210668
AAPL,2021-11-19 10:17,1637335020000,158.45,158.505,158.64,158.445,295164
AAPL,2021-11-19 10:18,1637335080000,158.5047,158.435,158.51,158.41,167323
AAPL,2021-11-19 10:19,1637335140000,158.43,158.51,158.61,158.415,198772
AAPL,2021-11-19 10:20,1637335200000,158.51,158.43,158.56,158.41,154016
AAPL,2021-11-19 10:21,1637335260000,158.42,158.69,158.7,158.34,297341
AAPL,2021-11-19 10:22,1637335320000,158.68,158.665,158.76,158.65,330127
AAPL,2021-11-19 10:23,1637335380000,158.665,158.7701,158.78,158.58,218974
AAPL,2021-11-19 10:24,1637335440000,158.775,158.695,158.8465,158.69,255553
AAPL,2021-11-19 10:25,1637335500000,158.695,158.5399,158.72,158.5,239843
AAPL,2021-11-19 10:26,1637335560000,158.5319,158.3744,158.5594,158.36,262159
AAPL,2021-11-19 10:27,1637335620000,158.4098,158.1534,158.4098,158.11,382520
AAPL,2021-11-19 10:28,1637335680000,158.15,158.13,158.19,158.07,231483
AAPL,2021-11-19 10:29,1637335740000,158.1386,158.16,158.255,158.12,287950
AAPL,2021-11-19 10:30,1637335800000,158.155,158.275,158.3599,158.15,240513
AAPL,2021-11-19 10:31,1637335860000,158.29,158.385,158.44,158.27,163852
AAPL,2021-11-19 10:32,1637335920000,158.385,158.495,158.54,158.385,205070
AAPL,2021-11-19 10:33,1637335980000,158.49,158.56,158.64,158.4827,195542
AAPL,2021-11-19 10:34,1637336040000,158.57,158.63,158.64,158.5657,132143
AAPL,2021-11-19 10:35,1637336100000,158.6296,158.475,158.65,158.47,201121
AAPL,2021-11-19 10:36,1637336160000,158.475,158.4801,158.5028,158.385,138612
AAPL,2021-11-19 10:37,1637336220000,158.4893,158.625,158.66,158.48,237272
AAPL,2021-11-19 10:38,1637336280000,158.625,158.605,158.67,158.6,228689
AAPL,2021-11-19 10:39,1637336340000,158.61,158.755,158.77,158.5901,168517
AAPL,2021-11-19 10:40,1637336400000,158.7599,158.83,158.84,158.705,162554
AAPL,2021-11-19 10:41,1637336460000,158.82,158.88,158.92,158.82,267716
AAPL,2021-11-19 10:42,1637336520000,158.88,159.12,159.14,158.88,412657
AAPL,2021-11-19 10:43,1637336580000,159.12,159.1,159.135,159.01,322726
AAPL,2021-11-19 10:44,1637336640000,159.1,159.0092,159.13,158.99,215893
AAPL,2021-11-19 10:45,1637336700000,159.0099,158.91,159.01,158.81,262198
AAPL,2021-11-19 10:46,1637336760000,158.9,158.935,158.94,158.78,170481
AAPL,2021-11-19 10:47,1637336820000,158.935,158.79,158.995,158.79,174067
AAPL,2021-11-19 10:48,1637336880000,158.79,158.727,158.8082,158.7,186611
AAPL,2021-11-19 10:49,1637336940000,158.7284,158.8799,158.88,158.71,144397
AAPL,2021-11-19 10:50,1637337000000,158.87,159.0027,159.06,158.85,288046
AAPL,2021-11-19 10:51,1637337060000,159.005,159.02,159.14,159.005,269751
AAPL,2021-11-19 10:52,1637337120000,159.02,158.92,159.05,158.875,242590
AAPL,2021-11-19 10:53,1637337180000,158.92,158.97,158.99,158.88,159903
AAPL,2021-11-19 10:54,1637337240000,158.97,159.0801,159.09,158.965,204612
AAPL,2021-11-19 10:55,1637337300000,159.085,159.1492,159.17,159.0213,298274
AAPL,2021-11-19 10:56,1637337360000,159.14,159.09,159.19,159.03,260757
AAPL,2021-11-19 10:57,1637337420000,159.085,159.07,159.145,159.017,129751
AAPL,2021-11-19 10:58,1637337480000,159.08,159.075,159.16,159.0306,215925
AAPL,2021-11-19 10:59,1637337540000,159.08,158.985,159.13,158.9741,171486
AAPL,2021-11-19 11:00,1637337600000,158.99,159.02,159.04,158.86,203332
AAPL,2021-11-19 11:01,1637337660000,159.01,159.135,159.18,158.96,220532
AAPL,2021-11-19 11:02,1637337720000,159.12,159.1801,159.2,159.11,186128
AAPL,2021-11-19 11:03,1637337780000,159.19,159.19,159.2199,159.1,222279
AAPL,2021-11-19 11:04,1637337840000,159.18,159.24,159.24,159.155,286352
AAPL,2021-11-19 11:05,1637337900000,159.2354,159.29,159.32,159.21,350153
AAPL,2021-11-19 11:06,1637337960000,159.295,159.145,159.295,159.11,204604
AAPL,2021-11-19 11:07,1637338020000,159.145,159.215,159.22,159.1023,124896
AAPL,2021-11-19 11:08,1637338080000,159.215,159.3599,159.4,159.21,402184
AAPL,2021-11-19 11:09,1637338140000,159.3783,159.45,159.47,159.36,295556
AAPL,2021-11-19 11:10,1637338200000,159.4527,159.69,159.7101,159.43,536602
AAPL,2021-11-19 11:11,1637338260000,159.7,159.85,159.86,159.655,936869
AAPL,2021-11-19 11:12,1637338320000,159.8599,159.835,159.88,159.7,526506
AAPL,2021-11-19 11:13,1637338380000,159.83,159.8701,159.91,159.818,369211
AAPL,2021-11-19 11:14,1637338440000,159.873,159.7699,159.93,159.67,495287
AAPL,2021-11-19 11:15,1637338500000,159.765,159.95,159.955,159.755,440440
AAPL,2021-11-19 11:16,1637338560000,159.94,159.89,159.95,159.87,256175
AAPL,2021-11-19 11:17,1637338620000,159.885,159.895,159.95,159.83,278376
AAPL,2021-11-19 11:18,1637338680000,159.9,159.855,159.92,159.77,345017
AAPL,2021-11-19 11:19,1637338740000,159.85,159.725,159.85,159.71,277512
AAPL,2021-11-19 11:20,1637338800000,159.725,159.675,159.76,159.67,181919
AAPL,2021-11-19 11:21,1637338860000,159.675,159.62,159.68,159.58,257766
AAPL,2021-11-19 11:22,1637338920000,159.6109,159.63,159.65,159.57,174760
AAPL,2021-11-19 11:23,1637338980000,159.639,159.7792,159.79,159.6084,201598
AAPL,2021-11-19 11:24,1637339040000,159.78,159.68,159.8671,159.66,299751
AAPL,2021-11-19 11:25,1637339100000,159.7,159.76,159.82,159.7,177043
AAPL,2021-11-19 11:26,1637339160000,159.771,159.7,159.7994,159.685,186451
AAPL,2021-11-19 11:27,1637339220000,159.695,159.6281,159.7,159.59,209361
AAPL,2021-11-19 11:28,1637339280000,159.625,159.765,159.78,159.6199,231721
AAPL,2021-11-19 11:29,1637339340000,159.7637,159.8498,159.86,159.75,211669
