,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
394,2020-12-28 13:00:00,133.57498089075574,130.8736503388141,136.30081421764226,133.57498089075574,133.57498089075574,0.028883222618900778,0.028883222618900778,0.028883222618900778,0.09971967510954308,0.09971967510954308,0.09971967510954308,-0.07083645249064228,-0.07083645249064228,-0.07083645249064228,0.0,0.0,0.0,133.60386411337464
395,2020-12-28 14:00:00,133.60010000146897,130.8281864371048,136.61418025210418,133.60010000146897,133.60010000146897,0.05177374041009372,0.05177374041009372,0.05177374041009372,0.1116754505677502,0.1116754505677502,0.1116754505677502,-0.0599017101576565,-0.0599017101576565,-0.0599017101576565,0.0,0.0,0.0,133.65187374187906
396,2020-12-28 15:00:00,133.62521911218218,130.65156087905453,136.80165867023538,133.62521911218218,133.62521911218218,0.05745526042363601,0.05745526042363601,0.05745526042363601,0.10602641806907187,0.10602641806907187,0.10602641806907187,-0.048571157645435896,-0.048571157645435896,-0.048571157645435896,0.0,0.0,0.0,133.68267437260582
397,2020-12-28 16:00:00,133.6503382228954,130.57500284624263,136.82830600404915,133.6503382228954,133.6503382228954,0.06954267869035598,0.06954267869035598,0.06954267869035598,0.10637711468053888,0.10637711468053888,0.10637711468053888,-0.036834435990182934,-0.036834435990182934,-0.036834435990182934,0.0,0.0,0.0,133.71988090158578
398,2020-12-28 17:00:00,133.67545733360862,130.83825938887273,137.04632409774612,133.67545733360862,133.67545733360862,0.10049859457932254,0.10049859457932254,0.10049859457932254,0.12518591025991585,0.12518591025991585,0.12518591025991585,-0.0246873156805933,-0.0246873156805933,-0.0246873156805933,0.0,0.0,0.0,133.77595592818795
399,2020-12-28 18:00:00,133.70057644432185,130.9894321679428,136.8016303927273,133.70057644432185,133.70057644432185,0.13476808337611265,0.13476808337611265,0.13476808337611265,0.14690021087097324,0.14690021087097324,0.14690021087097324,-0.012132127494860579,-0.012132127494860579,-0.012132127494860579,0.0,0.0,0.0,133.83534452769797
400,2020-12-28 19:00:00,133.72569555503506,130.76957104317313,136.6925096622628,133.72569555503506,133.72569555503506,0.14567844684485334,0.14567844684485334,0.14567844684485334,0.14485654751674196,0.14485654751674196,0.14485654751674196,0.0008218993281114101,0.0008218993281114101,0.0008218993281114101,0.0,0.0,0.0,133.8713740018799
401,2020-12-28 20:00:00,133.75081466574827,130.8483011465911,136.678269510308,133.75081466574827,133.75081466574827,0.12784711266267318,0.12784711266267318,0.12784711266267318,0.11368871537720657,0.11368871537720657,0.11368871537720657,0.01415839728546666,0.01415839728546666,0.01415839728546666,0.0,0.0,0.0,133.87866177841093
402,2020-12-28 21:00:00,133.73517033004777,130.81482810650348,136.80287426083322,133.73517033004777,133.73517033004777,0.10767428629095603,0.10767428629095603,0.10767428629095603,0.07982056281037782,0.07982056281037782,0.07982056281037782,0.027853723480578213,0.027853723480578213,0.027853723480578213,0.0,0.0,0.0,133.8428446163387
403,2020-12-28 22:00:00,133.71952599434726,130.81625909540162,136.7281032093997,133.71952599434726,133.71952599434726,0.11619430310233798,0.11619430310233798,0.11619430310233798,0.07431737496266283,0.07431737496266283,0.07431737496266283,0.04187692813967517,0.04187692813967517,0.04187692813967517,0.0,0.0,0.0,133.8357202974496
404,2020-12-28 23:00:00,133.70388165864676,130.97424204143678,136.725182565671,133.70388165864676,133.70388165864676,0.14978381076095115,0.14978381076095115,0.14978381076095115,0.09359398039605589,0.09359398039605589,0.09359398039605589,0.05618983036489525,0.05618983036489525,0.05618983036489525,0.0,0.0,0.0,133.85366546940773
405,2020-12-29 00:00:00,133.68823732294626,131.0555496687395,136.79375141203803,133.68823732294626,133.68823732294626,0.16167919657637597,0.16167919657637597,0.16167919657637597,0.0909319953296085,0.0909319953296085,0.0909319953296085,0.07074720124676746,0.07074720124676746,0.07074720124676746,0.0,0.0,0.0,133.84991651952265
406,2020-12-29 09:00:00,133.54743830164176,131.00570029828867,136.7757210142107,133.54743830164176,133.54743830164176,0.23761576991364255,0.23761576991364255,0.23761576991364255,0.03526202102781511,0.03526202102781511,0.03526202102781511,0.20235374888582744,0.20235374888582744,0.20235374888582744,0.0,0.0,0.0,133.7850540715554
407,2020-12-29 10:00:00,133.53179396594126,130.607686217146,136.7176813890444,133.53179396594126,133.53179396594126,0.2421400692970974,0.2421400692970974,0.2421400692970974,0.02649201421387236,0.02649201421387236,0.02649201421387236,0.2156480550832251,0.2156480550832251,0.2156480550832251,0.0,0.0,0.0,133.77393403523837
408,2020-12-29 11:00:00,133.51614963024076,130.7618434458799,136.54800597342265,133.51614963024076,133.51614963024076,0.26192796672041624,0.26192796672041624,0.26192796672041624,0.033554756653576025,0.033554756653576025,0.033554756653576025,0.22837321006684025,0.22837321006684025,0.22837321006684025,0.0,0.0,0.0,133.77807759696117
409,2020-12-29 12:00:00,133.50050529454023,130.80065743701488,136.74624932511915,133.50050529454023,133.50050529454023,0.30639243224974955,0.30639243224974955,0.30639243224974955,0.06594547364727278,0.06594547364727278,0.06594547364727278,0.24044695860247683,0.24044695860247683,0.24044695860247683,0.0,0.0,0.0,133.80689772678997
410,2020-12-29 13:00:00,133.48486095883976,130.9681418502911,136.6681566798757,133.48486095883976,133.48486095883976,0.35150945422685215,0.35150945422685215,0.35150945422685215,0.09971967510857088,0.09971967510857088,0.09971967510857088,0.25178977911828127,0.25178977911828127,0.25178977911828127,0.0,0.0,0.0,133.83637041306662
